22.119	  29.486	    1244
22.139	  30.932	    1305
22.159	  30.694	    1295
22.179	  30.837	    1301
22.199	  25.836	    1090
22.219	  26.310	    1110
22.239	  23.750	    1002
22.259	  23.039	     972
22.279	  22.185	     936
22.299	  21.024	     887
22.319	  17.563	     741
22.339	  17.184	     725
22.359	  15.620	     659
22.379	  14.127	     596
22.399	  13.202	     557
22.419	  12.017	     507
22.439	  11.330	     478
22.459	   9.765	     412
22.479	   9.813	     414
22.499	  10.168	     429
22.519	  10.073	     425
22.539	   9.955	     420
22.559	  10.334	     436
22.579	  10.311	     435
22.599	  10.500	     443
22.619	  10.595	     447
22.639	  11.685	     493
22.659	  12.349	     521
22.679	  11.211	     473
22.699	  11.662	     492
22.719	  12.207	     515
22.739	  11.922	     503
22.759	  10.903	     460
22.779	  11.282	     476
22.799	  11.140	     470
22.819	  10.974	     463
22.839	   9.647	     407
22.859	  11.140	     470
22.879	  10.642	     449
22.899	  10.026	     423
22.919	   9.268	     391
22.939	   9.220	     389
22.959	   8.296	     350
22.979	   7.964	     336
22.999	   8.414	     355
23.019	   8.059	     340
23.039	   8.604	     363
23.059	   8.462	     357
23.079	   8.130	     343
23.099	   8.936	     377
23.119	   8.177	     345
23.139	   9.291	     392
23.159	   8.154	     344
23.179	   7.466	     315
23.199	   7.490	     316
23.219	   8.651	     365
23.239	   8.722	     368
23.259	   7.229	     305
23.279	   8.651	     365
23.299	   8.082	     341
23.319	   7.774	     328
23.339	   7.822	     330
23.359	   8.580	     362
23.379	   7.917	     334
23.399	   7.774	     328
23.419	   7.822	     330
23.439	   7.869	     332
23.459	   8.367	     353
23.479	   8.130	     343
23.499	   7.514	     317
23.519	   7.703	     325
23.539	   8.177	     345
23.559	   7.419	     313
23.579	   6.542	     276
23.599	   7.111	     300
23.619	   7.632	     322
23.639	   8.462	     357
23.659	   7.229	     305
23.679	   7.514	     317
23.699	   8.865	     374
23.719	   7.893	     333
23.739	   7.348	     310
23.759	   8.414	     355
23.779	   7.371	     311
23.799	   6.660	     281
23.819	   8.201	     346
23.839	   7.608	     321
23.859	   6.945	     293
23.879	   7.774	     328
23.899	   7.940	     335
23.919	   7.869	     332
23.939	   7.253	     306
23.959	   8.059	     340
23.979	   7.656	     323
23.999	   7.680	     324
24.019	   8.035	     339
24.039	   8.320	     351
24.059	   7.703	     325
24.079	   7.751	     327
24.099	   8.011	     338
24.119	   7.608	     321
24.139	   8.343	     352
24.159	   7.751	     327
24.179	   7.798	     329
24.199	   7.466	     315
24.219	   7.585	     320
24.239	   8.106	     342
24.259	   7.680	     324
24.279	   7.608	     321
24.299	   7.893	     333
24.319	   9.125	     385
24.339	   7.680	     324
24.359	   7.561	     319
24.379	   8.367	     353
24.399	   8.462	     357
24.419	   8.201	     346
24.439	   8.414	     355
24.459	   7.893	     333
24.479	   8.628	     364
24.499	   8.628	     364
24.519	   7.277	     307
24.539	   7.893	     333
24.559	   8.604	     363
24.579	   8.177	     345
24.599	   8.817	     372
24.619	   8.533	     360
24.639	   8.391	     354
24.659	   9.647	     407
24.679	   8.248	     348
24.700	   8.414	     355
24.720	   9.339	     394
24.740	   8.936	     377
24.760	   9.789	     413
24.780	  10.737	     453
24.800	   9.908	     418
24.820	  10.239	     432
24.840	  10.832	     457
24.860	  10.927	     461
24.880	  11.116	     469
24.900	  11.448	     483
24.920	  11.614	     490
24.940	  11.875	     501
24.960	  11.140	     470
24.980	  11.756	     496
25.000	  11.662	     492
25.020	  12.041	     508
25.040	  12.041	     508
25.060	  10.571	     446
25.080	  11.567	     488
25.100	  11.946	     504
25.120	  10.950	     462
25.140	  10.050	     424
25.160	  10.287	     434
25.180	   9.599	     405
25.200	  10.690	     451
25.220	  10.334	     436
25.240	  10.311	     435
25.260	   9.552	     403
25.280	   9.244	     390
25.300	   9.742	     411
25.320	   8.438	     356
25.340	   9.007	     380
25.360	   8.912	     376
25.380	   9.813	     414
25.400	   9.410	     397
25.420	   8.699	     367
25.440	   8.059	     340
25.460	   8.936	     377
25.480	   8.604	     363
25.500	   8.817	     372
25.520	   8.438	     356
25.540	   8.651	     365
25.560	   8.770	     370
25.580	   8.936	     377
25.600	   8.225	     347
25.620	   8.296	     350
25.640	   8.106	     342
25.660	   8.035	     339
25.680	   7.822	     330
25.700	   7.751	     327
25.720	   7.964	     336
25.740	   8.154	     344
25.760	   8.296	     350
25.780	   7.585	     320
25.800	   7.798	     329
25.820	   8.154	     344
25.840	   7.703	     325
25.860	   7.490	     316
25.880	   7.798	     329
25.900	   7.798	     329
25.920	   6.921	     292
25.940	   7.751	     327
25.960	   7.253	     306
25.980	   8.130	     343
26.000	   7.869	     332
26.020	   8.035	     339
26.040	   7.419	     313
26.060	   7.205	     304
26.080	   8.248	     348
26.100	   7.917	     334
26.120	   7.466	     315
26.140	   7.111	     300
26.160	   8.438	     356
26.180	   6.921	     292
26.200	   7.917	     334
26.220	   7.988	     337
26.240	   7.277	     307
26.260	   7.964	     336
26.280	   7.845	     331
26.300	   6.566	     277
26.320	   7.490	     316
26.340	   7.514	     317
26.360	   8.106	     342
26.380	   7.774	     328
26.400	   8.035	     339
26.420	   7.988	     337
26.440	   8.628	     364
26.460	   7.585	     320
26.480	   7.656	     323
26.500	   8.106	     342
26.520	   8.367	     353
26.540	   7.964	     336
26.560	   8.201	     346
26.580	   7.205	     304
26.600	   7.774	     328
26.620	   6.992	     295
26.640	   7.205	     304
26.660	   6.921	     292
26.680	   7.751	     327
26.700	   7.324	     309
26.720	   7.514	     317
26.740	   6.518	     275
26.760	   7.964	     336
26.780	   7.822	     330
26.800	   6.755	     285
26.820	   7.371	     311
26.840	   7.632	     322
26.860	   8.201	     346
26.880	   7.798	     329
26.900	   6.921	     292
26.920	   7.585	     320
26.940	   7.608	     321
26.960	   7.419	     313
26.980	   7.277	     307
27.000	   7.466	     315
27.020	   7.845	     331
27.040	   7.371	     311
27.060	   7.964	     336
27.080	   7.300	     308
27.100	   7.419	     313
27.120	   6.731	     284
27.140	   7.845	     331
27.160	   8.035	     339
27.180	   7.727	     326
27.200	   7.158	     302
27.220	   7.964	     336
27.240	   7.348	     310
27.260	   7.727	     326
27.280	   7.751	     327
27.300	   7.419	     313
27.320	   7.348	     310
27.340	   7.893	     333
27.360	   6.660	     281
27.380	   7.727	     326
27.400	   7.419	     313
27.420	   7.253	     306
27.440	   6.992	     295
27.460	   7.111	     300
27.481	   7.371	     311
27.501	   6.684	     282
27.521	   6.992	     295
27.541	   7.608	     321
27.561	   7.656	     323
27.581	   7.253	     306
27.601	   6.897	     291
27.621	   7.869	     332
27.641	   6.921	     292
27.661	   6.992	     295
27.681	   6.542	     276
27.701	   7.869	     332
27.721	   7.040	     297
27.741	   7.134	     301
27.761	   7.395	     312
27.781	   6.921	     292
27.801	   6.968	     294
27.821	   6.731	     284
27.841	   6.613	     279
27.861	   7.419	     313
27.881	   7.632	     322
27.901	   6.992	     295
27.921	   7.537	     318
27.941	   7.040	     297
27.961	   6.850	     289
27.981	   7.798	     329
28.001	   7.585	     320
28.021	   7.703	     325
28.041	   6.755	     285
28.061	   7.348	     310
28.081	   6.731	     284
28.101	   6.566	     277
28.121	   6.234	     263
28.141	   6.945	     293
28.161	   6.874	     290
28.181	   7.158	     302
28.201	   7.087	     299
28.221	   6.186	     261
28.241	   7.537	     318
28.261	   6.850	     289
28.281	   7.656	     323
28.301	   6.826	     288
28.321	   6.731	     284
28.341	   6.637	     280
28.361	   6.945	     293
28.381	   7.040	     297
28.401	   6.968	     294
28.421	   6.471	     273
28.441	   7.371	     311
28.461	   6.850	     289
28.481	   7.774	     328
28.501	   6.423	     271
28.521	   6.992	     295
28.541	   6.897	     291
28.561	   6.684	     282
28.581	   7.158	     302
28.601	   6.613	     279
28.621	   6.281	     265
28.641	   6.684	     282
28.661	   7.300	     308
28.681	   7.324	     309
28.701	   6.234	     263
28.721	   7.087	     299
28.741	   6.779	     286
28.761	   6.210	     262
28.781	   6.803	     287
28.801	   6.518	     275
28.821	   6.163	     260
28.841	   5.949	     251
28.861	   6.566	     277
28.881	   6.234	     263
28.901	   6.352	     268
28.921	   6.613	     279
28.941	   6.305	     266
28.961	   6.542	     276
28.981	   6.518	     275
29.001	   7.229	     305
29.021	   6.613	     279
29.041	   6.471	     273
29.061	   6.044	     255
29.081	   6.566	     277
29.101	   6.139	     259
29.121	   6.423	     271
29.141	   6.637	     280
29.161	   6.613	     279
29.181	   6.542	     276
29.201	   6.400	     270
29.221	   6.826	     288
29.241	   6.755	     285
29.261	   6.234	     263
29.281	   6.945	     293
29.301	   6.542	     276
29.321	   6.352	     268
29.341	   6.091	     257
29.361	   6.589	     278
29.381	   6.186	     261
29.401	   5.949	     251
29.421	   6.352	     268
29.441	   6.518	     275
29.461	   5.262	     222
29.481	   7.371	     311
29.501	   6.637	     280
29.521	   6.566	     277
29.541	   5.997	     253
29.561	   6.210	     262
29.581	   5.783	     244
29.601	   6.376	     269
29.621	   6.731	     284
29.641	   6.352	     268
29.661	   6.305	     266
29.681	   6.020	     254
29.701	   6.637	     280
29.721	   6.257	     264
29.741	   5.760	     243
29.761	   6.566	     277
29.781	   5.854	     247
29.801	   5.831	     246
29.821	   6.494	     274
29.841	   5.807	     245
29.861	   6.376	     269
29.881	   5.973	     252
29.901	   5.949	     251
29.921	   5.854	     247
29.941	   6.068	     256
29.961	   5.926	     250
29.981	   6.091	     257
30.001	   5.309	     224
30.021	   5.380	     227
30.041	   6.637	     280
30.061	   6.613	     279
30.081	   6.423	     271
30.101	   4.883	     206
30.121	   5.665	     239
30.141	   6.163	     260
30.161	   6.068	     256
30.181	   6.163	     260
30.201	   5.926	     250
30.221	   5.878	     248
30.241	   5.523	     233
30.262	   6.139	     259
30.282	   5.902	     249
30.302	   5.096	     215
30.322	   6.234	     263
30.342	   5.357	     226
30.362	   6.210	     262
30.382	   5.689	     240
30.402	   5.712	     241
30.422	   5.712	     241
30.442	   5.973	     252
30.462	   5.404	     228
30.482	   5.404	     228
30.502	   6.281	     265
30.522	   5.617	     237
30.542	   5.594	     236
30.562	   5.665	     239
30.582	   5.286	     223
30.602	   6.234	     263
30.622	   5.878	     248
30.642	   5.807	     245
30.662	   6.186	     261
30.682	   5.167	     218
30.702	   5.072	     214
30.722	   4.954	     209
30.742	   5.096	     215
30.762	   5.854	     247
30.782	   5.238	     221
30.802	   5.523	     233
30.822	   5.831	     246
30.842	   5.333	     225
30.862	   5.357	     226
30.882	   5.570	     235
30.902	   5.452	     230
30.922	   5.238	     221
30.942	   5.215	     220
30.962	   5.546	     234
30.982	   5.878	     248
31.002	   5.641	     238
31.022	   4.788	     202
31.042	   5.357	     226
31.062	   5.380	     227
31.082	   6.020	     254
31.102	   5.025	     212
31.122	   4.859	     205
31.142	   5.404	     228
31.162	   4.930	     208
31.182	   5.475	     231
31.202	   4.812	     203
31.222	   5.712	     241
31.242	   5.357	     226
31.262	   5.357	     226
31.282	   5.238	     221
31.302	   5.475	     231
31.322	   5.191	     219
31.342	   5.262	     222
31.362	   4.646	     196
31.382	   4.883	     206
31.402	   5.428	     229
31.422	   4.788	     202
31.442	   4.409	     186
31.462	   5.049	     213
31.482	   5.286	     223
31.502	   4.527	     191
31.522	   5.452	     230
31.542	   5.167	     218
31.562	   4.598	     194
31.582	   5.523	     233
31.602	   4.598	     194
31.622	   5.428	     229
31.642	   5.286	     223
31.662	   5.712	     241
31.682	   5.286	     223
31.702	   5.475	     231
31.722	   5.357	     226
31.742	   5.167	     218
31.762	   5.357	     226
31.782	   5.286	     223
31.802	   5.452	     230
31.822	   5.854	     247
31.842	   5.594	     236
31.862	   5.380	     227
31.882	   5.143	     217
31.902	   5.286	     223
31.922	   5.049	     213
31.942	   6.305	     266
31.962	   5.475	     231
31.982	   5.712	     241
32.002	   4.954	     209
32.022	   5.712	     241
32.042	   5.570	     235
32.062	   5.380	     227
32.082	   6.139	     259
32.102	   5.665	     239
32.122	   6.281	     265
32.142	   6.020	     254
32.162	   5.428	     229
32.182	   5.665	     239
32.202	   5.902	     249
32.222	   5.049	     213
32.242	   5.428	     229
32.262	   5.736	     242
32.282	   4.977	     210
32.302	   5.689	     240
32.322	   4.717	     199
32.342	   5.570	     235
32.362	   4.859	     205
32.382	   5.191	     219
32.402	   5.167	     218
32.422	   5.001	     211
32.442	   4.551	     192
32.462	   4.764	     201
32.482	   4.717	     199
32.502	   4.503	     190
32.522	   5.143	     217
32.542	   3.958	     167
32.562	   4.480	     189
32.582	   3.911	     165
32.602	   4.432	     187
32.622	   4.622	     195
32.642	   4.029	     170
32.662	   4.266	     180
32.682	   4.503	     190
32.702	   4.053	     171
32.722	   4.622	     195
32.742	   3.982	     168
32.762	   4.172	     176
32.782	   3.958	     167
32.802	   4.575	     193
32.822	   4.029	     170
32.842	   4.053	     171
32.862	   4.361	     184
32.882	   4.124	     174
32.902	   4.172	     176
32.922	   3.650	     154
32.942	   3.982	     168
32.962	   4.100	     173
32.982	   4.693	     198
33.002	   3.745	     158
33.022	   3.863	     163
33.043	   4.029	     170
33.063	   3.674	     155
33.083	   4.148	     175
33.103	   4.029	     170
33.123	   4.290	     181
33.143	   3.603	     152
33.163	   3.413	     144
33.183	   3.674	     155
33.203	   4.172	     176
33.223	   3.247	     137
33.243	   4.195	     177
33.263	   3.721	     157
33.283	   3.863	     163
33.303	   3.769	     159
33.323	   3.603	     152
33.343	   4.409	     186
33.363	   3.389	     143
33.383	   4.266	     180
33.403	   4.314	     182
33.423	   3.911	     165
33.443	   3.840	     162
33.463	   3.413	     144
33.483	   3.674	     155
33.503	   3.413	     144
33.523	   3.413	     144
33.543	   3.626	     153
33.563	   3.840	     162
33.583	   3.887	     164
33.603	   4.053	     171
33.623	   3.295	     139
33.643	   3.389	     143
33.663	   3.840	     162
33.683	   3.982	     168
33.703	   3.508	     148
33.723	   2.631	     111
33.743	   3.626	     153
33.763	   3.413	     144
33.783	   4.100	     173
33.803	   3.271	     138
33.823	   3.247	     137
33.843	   3.342	     141
33.863	   3.650	     154
33.883	   3.010	     127
33.903	   3.816	     161
33.923	   3.200	     135
33.943	   2.915	     123
33.963	   3.792	     160
33.983	   3.437	     145
34.003	   2.986	     126
34.023	   3.105	     131
34.043	   3.081	     130
34.063	   3.247	     137
34.083	   3.200	     135
34.103	   3.152	     133
34.123	   3.034	     128
34.143	   3.816	     161
34.163	   3.461	     146
34.183	   3.200	     135
34.203	   3.461	     146
34.223	   3.484	     147
34.243	   3.792	     160
34.263	   2.986	     126
34.283	   2.963	     125
34.303	   3.034	     128
34.323	   3.200	     135
34.343	   3.081	     130
34.363	   3.508	     148
34.383	   3.247	     137
34.403	   3.271	     138
34.423	   2.915	     123
34.443	   3.152	     133
34.463	   3.342	     141
34.483	   3.295	     139
34.503	   3.247	     137
34.523	   3.058	     129
34.543	   2.631	     111
34.563	   3.081	     130
34.583	   3.318	     140
34.603	   2.892	     122
34.623	   3.081	     130
34.643	   3.508	     148
34.663	   2.963	     125
34.683	   2.915	     123
34.703	   3.034	     128
34.723	   3.461	     146
34.743	   2.868	     121
34.763	   3.152	     133
34.783	   2.963	     125
34.803	   2.607	     110
34.823	   2.418	     102
34.843	   2.986	     126
34.863	   3.010	     127
34.883	   2.749	     116
34.903	   2.844	     120
34.923	   2.797	     118
34.943	   2.773	     117
34.963	   3.295	     139
34.983	   2.299	      97
35.003	   2.821	     119
35.023	   2.275	      96
35.043	   2.963	     125
35.063	   3.105	     131
35.083	   3.176	     134
35.103	   2.678	     113
35.123	   2.275	      96
35.143	   2.536	     107
35.163	   2.986	     126
35.183	   2.892	     122
35.203	   2.655	     112
35.223	   3.105	     131
35.243	   2.702	     114
35.263	   2.465	     104
35.283	   2.584	     109
35.303	   2.489	     105
35.323	   3.034	     128
35.343	   2.631	     111
35.363	   2.702	     114
35.383	   2.678	     113
35.403	   2.631	     111
35.423	   3.129	     132
35.443	   2.465	     104
35.463	   2.512	     106
35.483	   2.892	     122
35.503	   2.678	     113
35.523	   2.678	     113
35.543	   2.441	     103
35.563	   2.607	     110
35.583	   2.323	      98
35.603	   2.489	     105
35.623	   2.631	     111
35.643	   2.465	     104
35.663	   2.181	      92
35.683	   2.560	     108
35.703	   2.512	     106
35.723	   2.299	      97
35.743	   2.631	     111
35.763	   2.584	     109
35.783	   2.512	     106
35.803	   2.441	     103
35.824	   2.607	     110
35.844	   2.441	     103
35.864	   2.749	     116
35.884	   1.991	      84
35.904	   2.252	      95
35.924	   2.299	      97
35.944	   2.678	     113
35.964	   2.275	      96
35.984	   2.015	      85
36.004	   2.062	      87
36.024	   2.157	      91
36.044	   2.347	      99
36.064	   2.110	      89
36.084	   2.441	     103
36.104	   2.347	      99
36.124	   2.702	     114
36.144	   2.584	     109
36.164	   2.370	     100
36.184	   1.849	      78
36.204	   2.465	     104
36.224	   2.275	      96
36.244	   2.323	      98
36.264	   1.944	      82
36.284	   2.252	      95
36.304	   2.110	      89
36.324	   2.512	     106
36.344	   2.323	      98
36.364	   2.228	      94
36.384	   2.133	      90
36.404	   2.038	      86
36.424	   2.678	     113
36.444	   2.607	     110
36.464	   2.252	      95
36.484	   1.944	      82
36.504	   1.635	      69
36.524	   2.323	      98
36.544	   2.062	      87
36.564	   2.038	      86
36.584	   2.204	      93
36.604	   2.038	      86
36.624	   2.157	      91
36.644	   2.204	      93
36.664	   1.920	      81
36.684	   2.299	      97
36.704	   2.038	      86
36.724	   2.062	      87
36.744	   2.110	      89
36.764	   2.086	      88
36.784	   1.849	      78
36.804	   1.825	      77
36.824	   2.038	      86
36.844	   2.086	      88
36.864	   1.707	      72
36.884	   1.707	      72
36.904	   2.157	      91
36.924	   1.920	      81
36.944	   1.730	      73
36.964	   1.754	      74
36.984	   1.849	      78
37.004	   1.967	      83
37.024	   1.967	      83
37.044	   1.825	      77
37.064	   2.062	      87
37.084	   1.659	      70
37.104	   1.470	      62
37.124	   1.754	      74
37.144	   1.896	      80
37.164	   1.754	      74
37.184	   1.683	      71
37.204	   2.133	      90
37.224	   2.252	      95
37.244	   1.446	      61
37.264	   1.517	      64
37.284	   1.635	      69
37.304	   1.778	      75
37.324	   1.351	      57
37.344	   1.849	      78
37.364	   2.015	      85
37.384	   1.683	      71
37.404	   1.541	      65
37.424	   1.707	      72
37.444	   1.493	      63
37.464	   1.398	      59
37.484	   1.280	      54
37.504	   1.872	      79
37.524	   1.304	      55
37.544	   1.612	      68
37.564	   1.944	      82
37.584	   1.683	      71
37.604	   1.493	      63
37.624	   1.304	      55
37.644	   1.944	      82
37.664	   1.398	      59
37.684	   1.493	      63
37.704	   1.778	      75
37.724	   1.778	      75
37.744	   1.730	      73
37.764	   1.683	      71
37.784	   1.304	      55
37.804	   1.304	      55
37.824	   1.351	      57
37.844	   1.517	      64
37.864	   1.422	      60
37.884	   1.730	      73
37.904	   1.659	      70
37.924	   1.517	      64
37.944	   1.422	      60
37.964	   1.398	      59
37.984	   1.588	      67
38.004	   1.730	      73
38.024	   1.517	      64
38.044	   1.422	      60
38.064	   1.470	      62
38.084	   1.256	      53
38.104	   1.470	      62
38.124	   1.446	      61
38.144	   1.564	      66
38.164	   1.327	      56
38.184	   1.707	      72
38.204	   1.138	      48
38.224	   1.351	      57
38.244	   1.280	      54
38.264	   1.304	      55
38.284	   1.470	      62
38.304	   0.948	      40
38.324	   1.019	      43
38.344	   1.209	      51
38.364	   1.659	      70
38.384	   1.233	      52
38.404	   1.280	      54
38.424	   1.138	      48
38.444	   1.470	      62
38.464	   1.375	      58
38.484	   1.351	      57
38.504	   1.114	      47
38.524	   1.233	      52
38.544	   1.422	      60
38.564	   1.161	      49
38.584	   1.161	      49
38.605	   1.043	      44
38.625	   1.304	      55
38.645	   1.470	      62
38.665	   1.233	      52
38.685	   1.256	      53
38.705	   1.209	      51
38.725	   1.090	      46
38.745	   0.924	      39
38.765	   1.256	      53
38.785	   1.161	      49
38.805	   1.043	      44
38.825	   0.924	      39
38.845	   0.995	      42
38.865	   1.185	      50
38.885	   1.517	      64
38.905	   0.972	      41
38.925	   1.090	      46
38.945	   1.233	      52
38.965	   1.280	      54
38.985	   1.327	      56
39.005	   1.138	      48
39.025	   0.924	      39
39.045	   0.948	      40
39.065	   0.995	      42
39.085	   1.114	      47
39.105	   1.114	      47
39.125	   0.995	      42
39.145	   0.853	      36
39.165	   0.853	      36
39.185	   1.114	      47
39.205	   0.806	      34
39.225	   1.161	      49
39.245	   0.877	      37
39.265	   0.924	      39
39.285	   0.948	      40
39.305	   0.782	      33
39.325	   0.901	      38
39.345	   1.233	      52
39.365	   0.972	      41
39.385	   0.687	      29
39.405	   0.995	      42
39.425	   0.877	      37
39.445	   1.043	      44
39.465	   0.711	      30
39.485	   1.138	      48
39.505	   1.043	      44
39.525	   0.806	      34
39.545	   1.114	      47
39.565	   0.853	      36
39.585	   1.114	      47
39.605	   0.830	      35
39.625	   0.664	      28
39.645	   0.901	      38
39.665	   1.067	      45
39.685	   0.830	      35
39.705	   1.114	      47
39.725	   1.019	      43
39.745	   0.735	      31
39.765	   0.948	      40
39.785	   0.782	      33
39.805	   0.995	      42
39.825	   0.806	      34
39.845	   0.901	      38
39.865	   0.853	      36
39.885	   1.043	      44
39.905	   0.853	      36
39.925	   0.569	      24
39.945	   0.830	      35
39.965	   0.616	      26
39.985	   0.877	      37
40.005	   0.427	      18
40.025	   0.664	      28
40.045	   1.067	      45
40.065	   0.877	      37
40.085	   0.687	      29
40.105	   0.450	      19
40.125	   0.593	      25
40.145	   0.616	      26
40.165	   0.711	      30
40.185	   0.545	      23
40.205	   0.593	      25
40.225	   0.711	      30
40.245	   0.521	      22
40.265	   0.782	      33
40.285	   0.711	      30
40.305	   0.593	      25
40.325	   0.640	      27
40.345	   0.616	      26
40.365	   0.711	      30
40.385	   0.403	      17
40.405	   0.593	      25
40.425	   0.450	      19
40.445	   0.782	      33
40.465	   0.758	      32
40.485	   0.403	      17
40.505	   0.616	      26
40.525	   0.308	      13
40.545	   0.640	      27
40.565	   0.711	      30
40.585	   0.616	      26
40.605	   0.474	      20
40.625	   0.521	      22
40.645	   0.616	      26
40.665	   0.735	      31
40.685	   0.664	      28
40.705	   0.521	      22
40.725	   0.758	      32
40.745	   0.474	      20
40.765	   0.427	      18
40.785	   0.853	      36
40.805	   0.616	      26
40.825	   0.427	      18
40.845	   0.640	      27
40.865	   0.593	      25
40.885	   0.545	      23
40.905	   0.450	      19
40.925	   0.379	      16
40.945	   0.474	      20
